event_id,dataset_index,particle_valid,particle_truth,particle_pred,particle_correct,particle_confidence,p_muon,p_electron,p_photon,p_proton,stop_truth,stop_pred,stop_probability,stop_threshold,stop_case,hit_channels,trigger_bars,total_edep_MeV,max_channel_edep_MeV,hodoscopes_hit,time_span_ns,spatial_span_mm,hodo0_edep_MeV,hodo1_edep_MeV,hodo2_edep_MeV
195809,10638,1,photon,electron,0,0.5104919672012329,0.3274354040622711,0.5104919672012329,0.16207055747509003,2.077132876365795e-06,1,0,0.18045245110988617,0.7809543609619141,FN,12,8,37.34461212158203,8.558992385864258,2,3.0924758911132812,731.3175659179688,18.141958236694336,19.202653884887695,0.0
167252,9112,1,photon,muon,0,0.5763026475906372,0.5763026475906372,0.02689460478723049,0.3946745693683624,0.0021281938534229994,1,0,0.7383160591125488,0.7809543609619141,FN,5,4,37.35068893432617,21.00608253479004,1,0.23550987243652344,89.59691619873047,0.0,37.35068893432617,0.0
584555,31499,1,photon,muon,0,0.7326043844223022,0.7326043844223022,0.20477059483528137,0.015872294083237648,0.046752747148275375,0,0,0.18585380911827087,0.7809543609619141,TN,5,4,31.034725189208984,18.24551010131836,1,0.5270614624023438,157.57406616210938,0.0,0.0,31.034725189208984
171659,9340,1,electron,photon,0,0.6297546625137329,0.1557774841785431,0.20938217639923096,0.6297546625137329,0.0050857458263635635,0,1,0.801829993724823,0.7809543609619141,FP,6,4,36.770538330078125,19.747304916381836,1,0.9792261123657227,143.4534912109375,0.0,36.770538330078125,0.0
242610,13120,1,electron,muon,0,0.7564572691917419,0.7564572691917419,0.2347511202096939,0.003559513483196497,0.005232075694948435,0,0,0.4440138339996338,0.7809543609619141,TN,4,4,20.508312225341797,8.065707206726074,1,0.2765674591064453,89.11133575439453,0.0,0.0,20.508312225341797
880942,47467,1,muon,photon,0,0.8630315661430359,0.020647643133997917,0.11189966648817062,0.8630315661430359,0.004421140532940626,0,0,0.001409409218467772,0.7809543609619141,TN,6,6,23.775367736816406,6.3227949142456055,2,1.6085128784179688,443.08367919921875,16.69070053100586,7.0846662521362305,0.0
171112,9300,1,electron,photon,0,0.5937759280204773,0.29038205742836,0.11163686960935593,0.5937759280204773,0.004205194767564535,0,0,0.7797272801399231,0.7809543609619141,TN,6,4,60.98674011230469,34.661590576171875,1,1.5356435775756836,248.22093200683594,0.0,60.98674011230469,0.0
500034,26931,1,electron,muon,0,0.8861968517303467,0.8861968517303467,0.08890596777200699,0.004329795483499765,0.020567424595355988,0,0,0.07908520847558975,0.7809543609619141,TN,4,4,24.584136962890625,8.814860343933105,1,0.2997627258300781,61.36156463623047,0.0,0.0,24.584136962890625
770840,41517,1,muon,photon,0,0.7941232919692993,0.20075757801532745,0.0050432984717190266,0.7941232919692993,7.580966484965757e-05,0,0,0.0003536890435498208,0.7809543609619141,TN,6,5,26.076772689819336,10.274261474609375,2,2.6041259765625,796.5484619140625,0.0,20.728113174438477,5.348660469055176
751216,40521,1,muon,electron,0,0.5796369910240173,0.37666621804237366,0.5796369910240173,0.04250789433717728,0.0011888857698068023,0,0,0.7376883029937744,0.7809543609619141,TN,5,4,26.20085334777832,12.457996368408203,1,0.1862640380859375,59.668235778808594,0.0,0.0,26.200851440429688
243970,13197,1,muon,photon,0,0.7493436336517334,0.0046803769655525684,0.2459685057401657,0.7493436336517334,7.518772235926008e-06,0,0,0.14897994697093964,0.7809543609619141,TN,11,7,39.984230041503906,16.96688461303711,2,2.2901535034179688,731.3742065429688,22.9987735748291,16.985458374023438,0.0
190728,10376,1,muon,electron,0,0.6163439750671387,0.35752585530281067,0.6163439750671387,0.01772461272776127,0.00840546004474163,0,0,0.003919990733265877,0.7809543609619141,TN,7,5,28.650917053222656,10.385653495788574,2,2.0104446411132812,713.6614990234375,25.558822631835938,3.092095136642456,0.0
24794,1364,1,electron,photon,0,0.7232365608215332,0.06646550446748734,0.2070549875497818,0.7232365608215332,0.0032429704442620277,1,1,0.986517071723938,0.7809543609619141,TP,5,4,22.720550537109375,6.663409233093262,2,2.122225046157837,599.4200439453125,0.149789959192276,22.570762634277344,0.0
391406,21092,1,muon,electron,0,0.5548462867736816,0.44377952814102173,0.5548462867736816,0.001368731609545648,5.46692035641172e-06,0,0,0.28006958961486816,0.7809543609619141,TN,11,9,43.350364685058594,8.759778022766113,2,2.5096092224121094,743.0897827148438,0.0,20.566328048706055,22.78403091430664
945706,51001,1,electron,muon,0,0.8026746511459351,0.8026746511459351,0.18388637900352478,0.0026780134066939354,0.010760976932942867,1,0,0.3849869668483734,0.7809543609619141,FN,7,6,25.209436416625977,7.305014610290527,2,2.7191848754882812,723.2825317382812,0.0,7.828219413757324,17.381216049194336
641691,34656,1,electron,muon,0,0.684443473815918,0.684443473815918,0.2483142614364624,0.028159910812973976,0.039082299917936325,0,0,0.5351727604866028,0.7809543609619141,TN,4,4,20.72350311279297,6.967716693878174,1,0.244171142578125,78.7948989868164,0.0,0.0,20.72350311279297
40799,2243,1,photon,muon,0,0.5454368591308594,0.5454368591308594,0.10832900553941727,0.27041077613830566,0.0758233442902565,1,0,0.6477526426315308,0.7809543609619141,FN,5,4,28.203899383544922,10.381153106689453,1,1.8299684524536133,294.2794189453125,28.203899383544922,0.0,0.0
675485,36549,1,electron,muon,0,0.9687861800193787,0.9687861800193787,0.02491075173020363,0.0011322234058752656,0.005170884076505899,0,0,0.00013225444126874208,0.7809543609619141,TN,8,6,35.77741622924805,9.007951736450195,2,1.668975830078125,494.9787902832031,18.83332633972168,16.944087982177734,0.0
