event_id,dataset_index,particle_valid,particle_truth,particle_pred,particle_correct,particle_confidence,p_muon,p_electron,p_photon,p_proton,stop_truth,stop_pred,stop_probability,stop_threshold,stop_case,hit_channels,trigger_bars,total_edep_MeV,max_channel_edep_MeV,hodoscopes_hit,time_span_ns,spatial_span_mm,hodo0_edep_MeV,hodo1_edep_MeV,hodo2_edep_MeV
195809,10638,1,photon,electron,0,0.5104919672012329,0.3274354040622711,0.5104919672012329,0.16207055747509003,2.077132876365795e-06,1,0,0.18045245110988617,0.7809543609619141,FN,12,8,37.34461212158203,8.558992385864258,2,3.0924758911132812,731.3175659179688,18.141958236694336,19.202653884887695,0.0
167252,9112,1,photon,muon,0,0.5763026475906372,0.5763026475906372,0.02689460478723049,0.3946745693683624,0.0021281938534229994,1,0,0.7383160591125488,0.7809543609619141,FN,5,4,37.35068893432617,21.00608253479004,1,0.23550987243652344,89.59691619873047,0.0,37.35068893432617,0.0
478053,25764,1,photon,photon,1,0.44170868396759033,0.43974578380584717,0.1179431676864624,0.44170868396759033,0.0006023951573297381,1,0,0.6168829202651978,0.7809543609619141,FN,5,4,25.167081832885742,9.178269386291504,2,1.627166748046875,456.50543212890625,0.19089803099632263,24.976184844970703,0.0
945706,51001,1,electron,muon,0,0.8026746511459351,0.8026746511459351,0.18388637900352478,0.0026780134066939354,0.010760976932942867,1,0,0.3849869668483734,0.7809543609619141,FN,7,6,25.209436416625977,7.305014610290527,2,2.7191848754882812,723.2825317382812,0.0,7.828219413757324,17.381216049194336
40799,2243,1,photon,muon,0,0.5454368591308594,0.5454368591308594,0.10832900553941727,0.27041077613830566,0.0758233442902565,1,0,0.6477526426315308,0.7809543609619141,FN,5,4,28.203899383544922,10.381153106689453,1,1.8299684524536133,294.2794189453125,28.203899383544922,0.0,0.0
871481,47001,1,electron,muon,0,0.7113696336746216,0.7113696336746216,0.197890505194664,0.04941364750266075,0.04132625833153725,1,0,0.2421131283044815,0.7809543609619141,FN,4,4,19.666488647460938,7.807260513305664,1,0.21857452392578125,67.87195587158203,0.0,0.0,19.666488647460938
141249,7701,1,photon,photon,1,0.5546662211418152,0.40033426880836487,0.04345602169632912,0.5546662211418152,0.001543463789857924,1,0,0.5611382126808167,0.7809543609619141,FN,5,5,20.375917434692383,5.304352283477783,1,0.2372455596923828,107.55113220214844,20.375917434692383,0.0,0.0
68497,3778,1,photon,photon,1,0.742469847202301,0.08008112758398056,0.012237481772899628,0.742469847202301,0.1652115434408188,1,0,0.1322309821844101,0.7809543609619141,FN,11,9,90.92256164550781,23.824220657348633,2,1.9362163543701172,542.7687377929688,30.77919578552246,60.14336395263672,0.0
892775,48069,1,electron,photon,0,0.9833231568336487,0.0001271180371986702,0.01652720756828785,0.9833231568336487,2.2554289898835123e-05,1,0,0.6413362622261047,0.7809543609619141,FN,6,5,13.528475761413574,5.927663803100586,3,3.7512969970703125,1113.6346435546875,0.5502479076385498,1.322862982749939,11.655364990234375
656722,35512,1,muon,photon,0,0.6920043230056763,0.30673328042030334,0.0012517052236944437,0.6920043230056763,1.0666715752449818e-05,1,0,0.14370840787887573,0.7809543609619141,FN,8,6,56.86534118652344,20.73905372619629,1,1323.2535400390625,576.466796875,0.0,56.86534118652344,0.0
555704,29905,1,photon,electron,0,0.5789821147918701,0.007728645112365484,0.5789821147918701,0.41315528750419617,0.0001338861620752141,1,0,0.659522294998169,0.7809543609619141,FN,12,5,14.774749755859375,5.909188270568848,3,2.8714523315429688,1192.762939453125,0.0358765609562397,14.323469161987305,0.4154040515422821
608597,32854,0,mixed/unsupported,muon,0,0.46868810057640076,0.46868810057640076,0.38734325766563416,0.14222724735736847,0.0017413251334801316,1,0,0.5106433033943176,0.7809543609619141,FN,6,5,33.475364685058594,18.42500114440918,2,1.6719512939453125,517.5886840820312,1.2568804025650024,32.21848678588867,0.0
690736,37367,1,electron,muon,0,0.3425713777542114,0.3425713777542114,0.28956156969070435,0.08590392768383026,0.28196316957473755,1,0,0.5209447741508484,0.7809543609619141,FN,6,6,37.551109313964844,14.766865730285645,2,3.7091407775878906,1080.7608642578125,6.0458526611328125,0.0,31.505252838134766
156360,8508,1,electron,muon,0,0.7033740282058716,0.7033740282058716,0.19378527998924255,0.014716844074428082,0.08812380582094193,1,0,0.23785264790058136,0.7809543609619141,FN,4,4,28.41592788696289,13.257169723510742,1,0.20003223419189453,68.18685150146484,0.0,0.0,28.41592788696289
686894,37171,1,muon,muon,1,0.8352658152580261,0.8352658152580261,0.034441038966178894,0.0003132112033199519,0.12997986376285553,1,0,0.0007442704518325627,0.7809543609619141,FN,8,8,57.28485870361328,11.984265327453613,2,3.003559112548828,714.147216796875,0.0,32.717254638671875,24.567607879638672
84718,4657,1,photon,muon,0,0.48442327976226807,0.48442327976226807,0.28408023715019226,0.22273513674736023,0.008761338889598846,1,0,0.3757357895374298,0.7809543609619141,FN,7,4,37.039215087890625,18.913860321044922,1,1.1798267364501953,212.67723083496094,37.039215087890625,0.0,0.0
644923,34843,1,electron,muon,0,0.856211245059967,0.856211245059967,0.1036260649561882,0.00587027333676815,0.03429245203733444,1,0,0.10060147196054459,0.7809543609619141,FN,4,4,33.22142791748047,19.81084442138672,1,0.36702728271484375,106.11144256591797,0.0,0.0,33.22142791748047
