event_id,dataset_index,particle_valid,particle_truth,particle_pred,particle_correct,particle_confidence,p_muon,p_electron,p_photon,p_proton,stop_truth,stop_pred,stop_probability,stop_threshold,stop_case,hit_channels,trigger_bars,total_edep_MeV,max_channel_edep_MeV,hodoscopes_hit,time_span_ns,spatial_span_mm,hodo0_edep_MeV,hodo1_edep_MeV,hodo2_edep_MeV
792331,42667,0,mixed/unsupported,muon,0,0.9949604272842407,0.9949604272842407,0.0008308746037073433,0.000450060615548864,0.003758573904633522,1,0,3.2586289222535925e-08,0.7809543609619141,FN,9,6,20.469011306762695,8.327817916870117,2,7191.04541015625,921.5322875976562,0.0,12.964374542236328,7.504635334014893
630268,34045,1,photon,muon,0,0.9999829530715942,0.9999829530715942,1.6622489056317136e-05,7.27597537775182e-10,4.45927383907474e-07,1,0,9.214934948431619e-07,0.7809543609619141,FN,14,9,75.27935028076172,19.31962776184082,3,15582.5966796875,1298.2071533203125,35.48855972290039,36.55874252319336,3.232043743133545
464633,25015,1,muon,muon,1,0.993700385093689,0.993700385093689,0.005402381997555494,0.0002753445296548307,0.0006219704519025981,1,0,5.120419245940866e-06,0.7809543609619141,FN,8,8,46.329864501953125,10.362030029296875,2,2.6476402282714844,617.2914428710938,0.0,26.680339813232422,19.649524688720703
518267,27947,0,mixed/unsupported,muon,0,0.9988993406295776,0.9988993406295776,0.001092640683054924,7.773743163852487e-06,2.2860308490635362e-07,1,0,6.685112566628959e-06,0.7809543609619141,FN,14,11,56.29169464111328,8.84538459777832,3,11854.2412109375,1329.5235595703125,19.39226531982422,18.7168025970459,18.18263053894043
768784,41410,1,muon,muon,1,0.9905750751495361,0.9905750751495361,0.009424535557627678,2.675540713426017e-07,1.4381687662989862e-07,1,0,5.940768096479587e-05,0.7809543609619141,FN,8,5,39.88218688964844,15.59876823425293,1,830.5667724609375,718.29150390625,0.0,0.0,39.88218688964844
342460,18500,0,mixed/unsupported,muon,0,0.9998674392700195,0.9998674392700195,0.0001324555923929438,3.13161514498006e-08,2.8292648224237382e-08,1,0,7.700057904003188e-05,0.7809543609619141,FN,10,9,50.35142517089844,11.560962677001953,2,68312.7265625,1188.0845947265625,19.520862579345703,0.0,30.83055877685547
900927,48502,1,photon,muon,0,0.9160619974136353,0.9160619974136353,0.044474128633737564,0.02519094944000244,0.014272917062044144,1,0,0.0002824595139827579,0.7809543609619141,FN,4,4,20.87767219543457,7.339918613433838,1,0.2349090576171875,123.4854507446289,20.87767219543457,0.0,0.0
528383,28497,1,electron,photon,0,0.991144597530365,0.0020429533906280994,0.0068116760812699795,0.991144597530365,7.167617468439857e-07,1,0,0.00029044647817499936,0.7809543609619141,FN,8,6,16.650306701660156,7.203882217407227,2,2.3330650329589844,686.6843872070312,8.272809028625488,8.377496719360352,0.0
192912,10499,1,electron,muon,0,0.9683840870857239,0.9683840870857239,0.029504621401429176,0.0021080083679407835,3.24404959428648e-06,1,0,0.0005973817897029221,0.7809543609619141,FN,12,8,51.86530685424805,12.300028800964355,2,2.0199718475341797,626.4820556640625,29.489238739013672,22.376068115234375,0.0
521934,28153,1,photon,muon,0,0.9259598255157471,0.9259598255157471,0.07049545645713806,0.0035122246481478214,3.240291334805079e-05,1,0,0.0007261064602062106,0.7809543609619141,FN,14,9,66.47384643554688,18.721513748168945,3,2.877735137939453,1282.1727294921875,19.524677276611328,46.85092544555664,0.09824470430612564
