event_id,dataset_index,particle_valid,particle_truth,particle_pred,particle_correct,particle_confidence,p_muon,p_electron,p_photon,p_proton,stop_truth,stop_pred,stop_probability,stop_threshold,stop_case,hit_channels,trigger_bars,total_edep_MeV,max_channel_edep_MeV,hodoscopes_hit,time_span_ns,spatial_span_mm,hodo0_edep_MeV,hodo1_edep_MeV,hodo2_edep_MeV
630268,34045,1,photon,muon,0,0.9999829530715942,0.9999829530715942,1.6622489056317136e-05,7.27597537775182e-10,4.45927383907474e-07,1,0,9.214934948431619e-07,0.7809543609619141,FN,14,9,75.27935028076172,19.31962776184082,3,15582.5966796875,1298.2071533203125,35.48855972290039,36.55874252319336,3.232043743133545
560994,30220,1,electron,photon,0,0.9989677667617798,7.358717539318604e-06,0.0010248078033328056,0.9989677667617798,2.2825403789283882e-09,0,1,0.9392663240432739,0.7809543609619141,FP,12,4,21.566293716430664,9.273719787597656,2,3.964141845703125,1212.854248046875,21.309160232543945,0.0,0.25713372230529785
402730,21732,1,muon,proton,0,0.9974507689476013,0.00238756719045341,0.00013035102165304124,3.1314120860770345e-05,0.9974507689476013,0,0,0.002646156819537282,0.7809543609619141,TN,5,5,64.86396789550781,28.717073440551758,1,734.4136352539062,121.32597351074219,0.0,0.0,64.86396789550781
195641,10629,1,proton,muon,0,0.9963839054107666,0.9963839054107666,0.003329355036839843,9.394795779371634e-05,0.00019272256758995354,0,0,6.8654981077997945e-06,0.7809543609619141,TN,9,9,43.607322692871094,6.878726482391357,3,3.779356002807617,1090.277099609375,5.464186191558838,19.195098876953125,18.948040008544922
100853,5484,1,proton,muon,0,0.9960060715675354,0.9960060715675354,0.0008547142497263849,0.00021581025794148445,0.00292342621833086,0,0,2.8319701073087344e-07,0.7809543609619141,TN,8,7,49.47305679321289,12.661595344543457,2,2.3488645553588867,643.9552612304688,24.772930145263672,24.70012855529785,0.0
934072,50359,1,proton,muon,0,0.9925493001937866,0.9925493001937866,0.0014299763133749366,4.062465814058669e-05,0.005980068817734718,0,0,5.581952791544609e-06,0.7809543609619141,TN,12,12,61.374732971191406,9.325169563293457,3,4.097526550292969,1091.025634765625,20.319671630859375,20.891042709350586,20.164016723632812
234032,12658,1,muon,electron,0,0.9924777150154114,0.006736459210515022,0.9924777150154114,0.0005414740298874676,0.0002444534038659185,0,0,0.42811253666877747,0.7809543609619141,TN,28,11,93.35108947753906,16.840476989746094,3,3.873371124267578,1428.6976318359375,4.33784294128418,40.37071990966797,48.64252471923828
528383,28497,1,electron,photon,0,0.991144597530365,0.0020429533906280994,0.0068116760812699795,0.991144597530365,7.167617468439857e-07,1,0,0.00029044647817499936,0.7809543609619141,FN,8,6,16.650306701660156,7.203882217407227,2,2.3330650329589844,686.6843872070312,8.272809028625488,8.377496719360352,0.0
253210,13683,1,photon,muon,0,0.9906634092330933,0.9906634092330933,0.007908854633569717,0.0012927624629810452,0.00013490054698195308,0,0,0.0001684545713942498,0.7809543609619141,TN,9,8,48.6712760925293,12.191012382507324,2,2.417539596557617,592.877197265625,23.89191246032715,24.77936363220215,0.0
803951,43330,1,proton,muon,0,0.9905747771263123,0.9905747771263123,0.007353120017796755,0.0005737926694564521,0.0014982949942350388,0,0,0.00021337505313567817,0.7809543609619141,TN,12,11,55.136070251464844,9.9249849319458,3,4.036872863769531,1163.070068359375,16.759700775146484,20.000505447387695,18.37586212158203
896530,48265,1,electron,muon,0,0.9880701899528503,0.9880701899528503,0.00755233783274889,1.795500793377869e-05,0.004359548911452293,0,0,5.828026041854173e-05,0.7809543609619141,TN,14,13,85.53558349609375,17.562711715698242,3,3.9156494140625,1221.8363037109375,38.752906799316406,28.19097328186035,18.591703414916992
998216,53842,1,muon,electron,0,0.9878411889076233,0.008077015168964863,0.9878411889076233,0.0038224118761718273,0.0002594174293335527,0,1,0.9624543786048889,0.7809543609619141,FP,16,8,41.71282958984375,10.565470695495605,3,4.068359375,1282.630615234375,0.12066321074962616,21.712656021118164,19.87950897216797
715084,38640,1,photon,muon,0,0.987522304058075,0.987522304058075,0.006362841464579105,0.005306086502969265,0.0008088199538178742,1,0,0.0015364609425887465,0.7809543609619141,FN,8,8,44.76804733276367,11.310210227966309,2,1.9176559448242188,571.934814453125,22.995086669921875,21.772958755493164,0.0
749287,40421,1,electron,photon,0,0.9862250089645386,0.00016837380826473236,0.013605368323624134,0.9862250089645386,1.2839572036682512e-06,0,1,0.7895634770393372,0.7809543609619141,FP,5,5,5.287428379058838,1.3397549390792847,1,0.19011688232421875,145.83644104003906,5.287428379058838,0.0,0.0
862254,46484,1,electron,muon,0,0.9840041995048523,0.9840041995048523,0.015909511595964432,1.2188844266347587e-05,7.416383596137166e-05,0,0,0.0007103226380422711,0.7809543609619141,TN,10,9,62.84583282470703,18.303253173828125,3,3.8046035766601562,1133.8895263671875,3.473327398300171,40.5648307800293,18.80767250061035
892775,48069,1,electron,photon,0,0.9833231568336487,0.0001271180371986702,0.01652720756828785,0.9833231568336487,2.2554289898835123e-05,1,0,0.6413362622261047,0.7809543609619141,FN,6,5,13.528475761413574,5.927663803100586,3,3.7512969970703125,1113.6346435546875,0.5502479076385498,1.322862982749939,11.655364990234375
943805,50892,1,muon,electron,0,0.9803532361984253,0.018916940316557884,0.9803532361984253,0.0007278553093783557,1.9807209810096538e-06,0,0,0.0030883236322551966,0.7809543609619141,TN,16,10,59.18006896972656,11.967103958129883,2,2.889923095703125,751.8274536132812,37.58024215698242,21.59982681274414,0.0
870362,46927,1,photon,electron,0,0.9781515598297119,0.005940440110862255,0.9781515598297119,0.015907322987914085,6.87352894601645e-07,0,1,0.9806550741195679,0.7809543609619141,FP,16,9,40.89619445800781,10.585859298706055,3,3.6715316772460938,1189.083740234375,22.701107025146484,0.6110230088233948,17.584064483642578
